Timestamp,10.06.2023:14:26:59
Scans in Average,1
Termination,10000
V_RMS(V),0.00100654757868641
V_DC (V),0.00100528204441071
RMS_Noise %,8.0437879143803
Frequency (Hz), Mag^2 (V^2 / Hz), PSD (dBV^2 / Hz), RIN (dBc / Hz), Integrated Volts RMS, Integrated RIN (%RMS) 
22977.59,1.20531391682258E-15,-149.188995361328,-89.2456817626953,1.69794256218998E-05,1.6868974682805
22983.55,4.7309769494556E-15,-143.25048828125,-83.3071746826172,1.69799466247407E-05,1.68694922965294
22989.51,2.32525565024844E-15,-146.335296630859,-86.391975402832,1.69805658992803E-05,1.68701075426963
22995.47,4.05332343689224E-15,-143.921890258789,-83.9785766601563,1.69811256816337E-05,1.68706636836729
23001.43,3.31756571843774E-15,-144.791809082031,-84.8484878540039,1.6981772313928E-05,1.68713061096327
23007.39,1.11456794608481E-15,-149.528930664063,-89.5856170654297,1.69821612510886E-05,1.68716925167622
23013.35,5.47326180821983E-15,-142.617538452148,-82.6742248535156,1.69827393425998E-05,1.68722668477958
23019.31,1.43185379405016E-15,-148.441009521484,-88.4976959228516,1.69833452552775E-05,1.68728688190194
23025.27,1.0900078469452E-16,-159.625701904297,-99.6823883056641,1.69834804155137E-05,1.68730031000401
23031.23,1.22074908404102E-15,-149.133743286133,-89.1904220581055,1.69835970954938E-05,1.68731190210185
23037.2,4.25062864906067E-16,-153.715469360352,-93.7721557617188,1.69837415074873E-05,1.68732624936139
23043.16,3.50569015002596E-15,-144.552261352539,-84.6089477539063,1.69840864069773E-05,1.68736051495373
23049.12,5.51032428575127E-16,-152.588226318359,-92.6449127197266,1.69844422355549E-05,1.68739586634547
23055.08,4.10468885547743E-16,-153.867202758789,-93.9238815307617,1.69845265985697E-05,1.68740424776892
23061.04,1.39387897964601E-15,-148.557754516602,-88.6144332885742,1.69846849125896E-05,1.68741997618784
23067,5.53194771176398E-15,-142.571212768555,-82.6279067993164,1.69852925729871E-05,1.68748034694531
23072.96,2.37500349461091E-15,-146.243362426758,-86.3000411987305,1.69859860617309E-05,1.68754924470618
23078.92,1.46036619833959E-17,-168.355377197266,-108.412071228027,1.69861957082441E-05,1.68757007298272
23084.88,1.80967501724657E-16,-157.42399597168,-97.4806823730469,1.69862128661015E-05,1.6875717776073
23090.84,5.32330185857669E-16,-152.738189697266,-92.7948760986328,1.69862754450168E-05,1.68757799479132
23096.8,2.1502965334245E-16,-156.675018310547,-96.7317047119141,1.69863410120198E-05,1.68758450884038
23102.76,3.84021025941668E-15,-144.156448364258,-84.213134765625,1.69866966633382E-05,1.6876198426215
23108.72,7.68579250613281E-16,-151.143112182617,-91.1997985839844,1.69871009853175E-05,1.68766001180852
23114.68,6.8108677927133E-15,-141.66796875,-81.7246627807617,1.69877658975637E-05,1.68772607050861
23120.64,1.68315697616587E-14,-137.738754272461,-77.7954406738281,1.69898397796075E-05,1.68793210965546
23126.6,9.79786667206402E-15,-140.088684082031,-80.1453704833984,1.69921746087588E-05,1.68816407376731
23132.56,2.60991953382472E-15,-145.833724975586,-85.8904113769531,1.69932627518552E-05,1.68827218024131
23138.52,1.96384348782885E-15,-147.068923950195,-87.125617980957,1.69936638460146E-05,1.68831202874603
23144.48,8.38925264664188E-15,-140.762771606445,-80.819450378418,1.69945717213127E-05,1.68840222570415
23150.44,5.29244819820936E-15,-142.763427734375,-82.8201217651367,1.6995771018451E-05,1.68852137527679
23156.4,6.53126903671364E-16,-151.850021362305,-91.9067077636719,1.69962923342831E-05,1.68857316774474
23162.37,2.12736381399736E-15,-146.721588134766,-86.7782669067383,1.69965361258729E-05,1.68859738831761
23168.33,1.18285498729165E-15,-149.270690917969,-89.3273696899414,1.69968263591118E-05,1.68862622284516
23174.29,3.3863621714166E-15,-144.702667236328,-84.7593536376953,1.6997226839359E-05,1.68866601035801
23180.25,7.57215777487848E-16,-151.207809448242,-91.2644882202148,1.69975901242857E-05,1.68870210253432
23186.21,7.35422815978382E-16,-151.334625244141,-91.3913116455078,1.69977209882942E-05,1.6887151038083
23192.17,1.30812149260843E-15,-148.833526611328,-88.8902053833008,1.69979001501906E-05,1.68873290345336
23198.13,1.37124781455592E-15,-148.628845214844,-88.6855239868164,1.69981349763957E-05,1.68875623331974
23204.09,8.29254531709012E-16,-150.813125610352,-90.8698043823242,1.6998327894362E-05,1.68877539962348
23210.05,2.45258486112713E-16,-156.103759765625,-96.1604461669922,1.69984220960863E-05,1.68878475851782
23216.01,4.00529292695258E-16,-153.973663330078,-94.0303421020508,1.69984787115497E-05,1.68879038323588
23221.97,1.09965914892503E-15,-149.587417602539,-89.6441040039063,1.6998610187505E-05,1.68880344530648
23227.93,2.41896174202338E-16,-156.163711547852,-96.2203979492188,1.69987277985874E-05,1.68881512990886
23233.89,1.02996366990737E-16,-159.871780395508,-99.928466796875,1.6998758034395E-05,1.68881813382126
23239.85,1.7844372498151E-16,-157.484985351563,-97.5416717529297,1.69987827074561E-05,1.68882058507758
23245.81,1.40009926023292E-15,-148.53840637207,-88.595100402832,1.69989210478724E-05,1.68883432912895
23251.77,3.60954762375817E-15,-144.425476074219,-84.4821548461914,1.69993602199549E-05,1.68887796065635
23257.73,4.16317599653363E-15,-143.805755615234,-83.8624420166016,1.70000415954679E-05,1.68894565497377
23263.69,3.87596112242742E-16,-154.1162109375,-94.1728897094727,1.70004405143425E-05,1.68898528736503
23269.65,1.49698839398601E-15,-148.247817993164,-88.3045043945313,1.70006056594026E-05,1.6890016944444
23275.61,2.73865168765042E-15,-145.624633789063,-85.6813201904297,1.70009769419116E-05,1.68903858117652
23281.57,2.54697435290533E-15,-145.939758300781,-85.9964370727539,1.70014402514213E-05,1.68908461074527
23287.54,2.27816485676158E-15,-146.42414855957,-86.4808349609375,1.70018631861122E-05,1.6891266290959
23293.5,6.17964246885094E-15,-142.090362548828,-82.1470489501953,1.70026045072425E-05,1.68920027898052
23299.46,6.26963052733724E-15,-142.027587890625,-82.0842666625977,1.70036952613641E-05,1.68930864485856
23305.42,4.92167335626921E-15,-143.078872680664,-83.1355590820313,1.70046760590384E-05,1.6894060866184
23311.38,1.12442967292736E-14,-139.490676879883,-79.54736328125,1.70060927329439E-05,1.68954683246445
23317.34,1.46170805237489E-14,-138.35139465332,-78.4080810546875,1.70083587999613E-05,1.68977196509259
23323.3,2.05009863899856E-15,-146.882247924805,-86.9389419555664,1.70098185998065E-05,1.68991699547925
23329.26,7.79989666928789E-16,-151.079116821289,-91.1357955932617,1.70100665427293E-05,1.68994162848498
23335.22,7.32242592486424E-17,-161.353454589844,-101.410133361816,1.70101412917566E-05,1.68994905476357
23341.18,2.61218853362758E-15,-145.829956054688,-85.8866424560547,1.70103765553392E-05,1.68997242808318
23347.14,8.39128460938809E-15,-140.76171875,-80.8184051513672,1.70113401975476E-05,1.69006816545604
23353.1,4.92260672520691E-15,-143.078048706055,-83.1347351074219,1.70125064865164E-05,1.69018403568348
23359.06,2.78714045028513E-15,-145.548416137695,-85.605094909668,1.70131818192333E-05,1.69025112965213
23365.02,2.18453067191149E-15,-146.606414794922,-86.6631011962891,1.70136172968803E-05,1.6902943941392
23370.98,4.19537589853765E-15,-143.77229309082,-83.8289794921875,1.70141759249894E-05,1.69034989356326
23376.94,8.98963738412325E-15,-140.462585449219,-80.5192642211914,1.70153307322116E-05,1.69046462308492
23382.9,1.09187923650704E-14,-139.618255615234,-79.6749420166016,1.70170742602621E-05,1.69063784172727
23388.86,1.08269864540489E-14,-139.654922485352,-79.7116088867188,1.70189784944188E-05,1.69082702644114
23394.82,4.65723701381648E-15,-143.318710327148,-83.3754043579102,1.70203338426818E-05,1.6909616796152
23400.78,4.8167682583274E-16,-153.172439575195,-93.2291259765625,1.70207837800863E-05,1.69100638067196
23406.74,9.68242671225047E-17,-160.140151977539,-100.196846008301,1.70208344299825E-05,1.69101141271389
23412.71,3.62243592159454E-15,-144.40998840332,-84.466682434082,1.7021160061278E-05,1.6910437640207
23418.66,4.59568506509337E-15,-143.376495361328,-83.4331817626953,1.70218793221818E-05,1.69111522223282
23424.63,8.10661523094799E-16,-150.911605834961,-90.9682922363281,1.70223526313485E-05,1.69116224526251
23430.59,9.54416350396059E-16,-150.202621459961,-90.2593078613281,1.70225071556872E-05,1.69117759717849
23436.55,2.46003613331898E-15,-146.090591430664,-86.1472702026367,1.7022806071102E-05,1.69120729427589
23442.51,4.96128270318271E-16,-153.044067382813,-93.1007461547852,1.70230647770339E-05,1.69123299658122
23448.47,2.25619468589381E-15,-146.466232299805,-86.5229187011719,1.70233057193852E-05,1.69125693408367
23454.43,1.42912701524741E-15,-148.449295043945,-88.5059814453125,1.70236283324624E-05,1.69128898553201
23460.39,1.144080007028E-15,-149.415435791016,-89.4721221923828,1.70238535873913E-05,1.69131136449686
23466.35,8.48782709302517E-16,-150.712036132813,-90.7687225341797,1.70240280377466E-05,1.69132869605267
23472.31,1.67301986190675E-15,-147.764984130859,-87.8216781616211,1.70242487153191E-05,1.69135062025945
23478.27,6.80040178243265E-16,-151.674652099609,-91.7313385009766,1.70244546915007E-05,1.69137108389037
23484.23,4.31392588022087E-15,-143.651275634766,-83.7079620361328,1.70248918323358E-05,1.69141451361435
23490.19,6.38666430556138E-15,-141.947265625,-82.0039443969727,1.70258284578869E-05,1.69150756689578
23496.15,1.28144042340258E-15,-148.92301940918,-88.9796981811523,1.70264993975721E-05,1.69157422441892
23502.11,3.01921806074764E-16,-155.201049804688,-95.2577438354492,1.70266379798587E-05,1.69158799249999
23508.07,3.5246277244975E-15,-144.528869628906,-84.5855560302734,1.70269728903427E-05,1.69162126568956
23514.03,1.35190748551395E-14,-138.690536499023,-78.7472152709961,1.70284645235966E-05,1.69176945870949
23519.99,5.38002874842884E-15,-142.692153930664,-82.7488403320313,1.70301178434832E-05,1.69193371521575
23525.95,1.37086203721992E-15,-148.630065917969,-88.6867523193359,1.70307085754512E-05,1.69199240414219
23531.91,2.26846395889879E-15,-146.442687988281,-86.4993667602539,1.70310270236222E-05,1.69202404180917
23537.88,4.03346878859641E-15,-143.943206787109,-83.9999008178711,1.70315784410303E-05,1.69207882485369
23543.83,7.00946950852692E-16,-151.543151855469,-91.5998382568359,1.70319925536525E-05,1.6921199667362
23549.79,2.14843983788645E-15,-146.678771972656,-86.7354507446289,1.70322418623021E-05,1.69214473542621
23555.76,1.10161522570706E-14,-139.579696655273,-79.6363830566406,1.70333936580853E-05,1.6922591657629
23561.72,4.28043108513521E-15,-143.685119628906,-83.741813659668,1.70347318881142E-05,1.69239211824892
23567.68,5.73763107543831E-15,-142.412673950195,-82.4693603515625,1.70356079796958E-05,1.69247915751067
23573.64,1.67616083975493E-14,-137.7568359375,-77.8135299682617,1.70375760458471E-05,1.69267468390137
23579.6,1.11400989529405E-14,-139.531112670898,-79.5877990722656,1.70400163639843E-05,1.69291712829137
23585.56,9.86822063471967E-15,-140.0576171875,-80.1142959594727,1.70418535472194E-05,1.69309965152961
23591.52,3.12105479830886E-15,-145.056991577148,-85.1136703491211,1.70429889916513E-05,1.69321245736771
23597.48,4.39270972189358E-16,-153.572677612305,-93.6293640136719,1.70433003027362E-05,1.69324338596874
23603.44,2.64762292090381E-16,-155.771438598633,-95.828125,1.70433618619799E-05,1.69324950184891
23609.4,1.76122190017243E-15,-147.541854858398,-87.5985488891602,1.70435390086966E-05,1.69326710128687
23615.36,1.31787279163594E-15,-148.80126953125,-88.8579483032227,1.70438081448819E-05,1.69329383983267
23621.32,2.50111156674393E-15,-146.018676757813,-86.0753555297852,1.70441420565272E-05,1.69332701378812
23627.28,3.63268630583965E-15,-144.397720336914,-84.4544067382813,1.70446783494426E-05,1.69338029422182
23633.24,1.80612460098928E-15,-147.432525634766,-87.4892120361328,1.70451538638377E-05,1.69342753633985
23639.2,2.33360177996171E-15,-146.319732666016,-86.3764190673828,1.70455156719975E-05,1.6934634818001
23645.16,1.00669452270571E-14,-139.97102355957,-80.0277099609375,1.70465997772914E-05,1.69357118712043
23651.12,1.37071325904496E-14,-138.63053894043,-78.6872177124023,1.70486780092518E-05,1.69377765842933
23657.08,1.50569227722978E-14,-138.222640991211,-78.2793273925781,1.70511921058698E-05,1.6940274326746
23663.04,1.51148727430458E-14,-138.205947875977,-78.2626419067383,1.70538288464773E-05,1.69428939153908
23669,1.19874478817413E-14,-139.212738037109,-79.269416809082,1.7056196219483E-05,1.69452458886664
23674.96,5.95675677080484E-15,-142.249908447266,-82.3065872192383,1.70577639689004E-05,1.69468034398945
23680.93,2.65905991151764E-15,-145.752716064453,-85.8094024658203,1.70585166644434E-05,1.6947551239163
23686.89,2.29046937268625E-15,-146.400756835938,-86.4574432373047,1.70589490505263E-05,1.69479808125802
23692.85,1.35381318007906E-16,-158.684417724609,-98.741096496582,1.70591608970557E-05,1.69481912810507
23698.81,1.88657035475141E-15,-147.243270874023,-87.2999572753906,1.70593375274484E-05,1.6948366762465
23704.77,4.41511739760851E-15,-143.550582885742,-83.6072616577148,1.70598880083905E-05,1.69489136625359
23710.73,8.09906074058138E-16,-150.915649414063,-90.9723358154297,1.70603444243662E-05,1.69493671095316
23716.69,3.97593045894003E-16,-154.005615234375,-94.0623016357422,1.70604498654695E-05,1.69494718647419
23722.65,2.91674306633164E-15,-145.351013183594,-85.4077072143555,1.7060739371065E-05,1.69497594871074
23728.61,1.04794243801128E-15,-149.796630859375,-89.8533096313477,1.70610856779003E-05,1.69501035412213
23734.57,5.48556945053254E-16,-152.607788085938,-92.6644668579102,1.70612251267362E-05,1.69502420829444
23740.53,3.54518609431883E-15,-144.503616333008,-84.5602951049805,1.70615825790159E-05,1.69505972100018
23746.49,2.76458573959341E-15,-145.583694458008,-85.6403884887695,1.70621336936021E-05,1.69511447395948
23752.45,1.5491603259458E-16,-158.099029541016,-98.1557235717773,1.70623886857072E-05,1.69513980729796
23758.41,9.06345197411914E-16,-150.427062988281,-90.4837493896484,1.70624813763438E-05,1.69514901606649
23764.37,4.00745193473995E-15,-143.971313476563,-84.0279998779297,1.70629104005807E-05,1.69519163941048
23770.33,1.98409717692509E-15,-147.024368286133,-87.0810546875,1.70634336803334E-05,1.69524362699297
23776.29,7.31233171791246E-16,-151.359436035156,-91.416130065918,1.70636708219652E-05,1.69526718689583
23782.25,1.44805900603728E-17,-168.392135620117,-108.448822021484,1.70637359478208E-05,1.6952736571171
23788.21,2.55690295603017E-16,-155.9228515625,-95.9795455932617,1.70637595350202E-05,1.69527600049361
23794.17,7.08875707762976E-16,-151.494293212891,-91.5509872436523,1.70638437735413E-05,1.69528436954867
23800.13,2.56263888331887E-15,-145.913131713867,-85.9698104858398,1.70641294818935E-05,1.69531275453098
23806.1,1.45161635600743E-15,-148.381484985352,-88.4381713867188,1.70644800488361E-05,1.6953475831819
23812.05,2.43407972296457E-15,-146.136657714844,-86.1933364868164,1.70648192705998E-05,1.69538128469497
23818.02,4.35969013778958E-15,-143.605438232422,-83.6621322631836,1.70654125457605E-05,1.69544022628633
23823.98,4.74733118001799E-16,-153.235504150391,-93.2921905517578,1.70658347057634E-05,1.69548216767209
23829.94,4.08113294270152E-16,-153.892196655273,-93.9488754272461,1.70659117981015E-05,1.69548982675744
23835.9,2.83659119304502E-15,-145.472030639648,-85.5287170410156,1.70661950379178E-05,1.69551796649195
23841.86,1.64847619998909E-15,-147.829177856445,-87.885856628418,1.70665866732471E-05,1.69555687526662
23847.82,9.75560207431651E-16,-150.107452392578,-90.1641464233398,1.70668157994972E-05,1.6955796388453
23853.78,1.33092176686963E-15,-148.75846862793,-88.8151626586914,1.70670171949118E-05,1.69559964737931
23859.74,1.40568971573884E-15,-148.521102905273,-88.5777893066406,1.70672561449232E-05,1.69562338694379
23865.7,1.14359875643307E-16,-159.417266845703,-99.4739456176758,1.70673888246651E-05,1.69563656860997
23871.66,1.31461028729518E-16,-158.812026977539,-98.8687133789063,1.70674102884364E-05,1.69563870102496
23877.62,1.03811231610962E-15,-149.837554931641,-89.8942413330078,1.70675124089784E-05,1.69564884664987
23883.58,2.15155163611295E-15,-146.672485351563,-86.7291717529297,1.70677909093228E-05,1.69567651552021
23889.54,8.47676574267098E-15,-140.717697143555,-80.7743835449219,1.70687185668099E-05,1.69576867782895
23895.5,1.53943593280322E-15,-148.126388549805,-88.1830673217773,1.70695930381789E-05,1.69585555612339
23901.46,3.13719435022601E-15,-145.034591674805,-85.0912704467773,1.70700013192577E-05,1.69589611864496
23907.42,2.50707444138243E-15,-146.008331298828,-86.0650100708008,1.70704940645024E-05,1.6959450726393
23913.38,4.63935521111125E-15,-143.335418701172,-83.3921127319336,1.70711177237324E-05,1.69600703287279
23919.34,4.08207824875717E-15,-143.891189575195,-83.9478759765625,1.70718790499878E-05,1.69608267025661
23925.3,3.4115756382865E-15,-144.670455932617,-84.7271347045898,1.70725331716956E-05,1.69614765692208
23931.27,8.54953062419857E-15,-140.680572509766,-80.7372665405273,1.70735772057901E-05,1.69625138118874
23937.22,5.81478237412133E-15,-142.35466003418,-82.4113540649414,1.70748305104453E-05,1.69637589638124
23943.19,1.8786204236676E-15,-147.261611938477,-87.3182983398438,1.7075501951833E-05,1.69644260374828
23949.15,2.81715358596557E-15,-145.501892089844,-85.5585784912109,1.70759117623261E-05,1.6964833182164
23955.11,5.44236608372254E-16,-152.642120361328,-92.6988067626953,1.70762051121781E-05,1.69651246237791
23961.07,2.67672154071382E-15,-145.723968505859,-85.7806549072266,1.70764861096426E-05,1.69654037933589
23967.03,2.94129430737181E-15,-145.31462097168,-85.3712997436523,1.70769763767914E-05,1.69658908713263
23972.99,3.00619499663905E-17,-165.219833374023,-105.276512145996,1.707723567232E-05,1.6966148480141
23978.95,1.94243568785168E-15,-147.11653137207,-87.1732177734375,1.70774078002351E-05,1.69663194883662
23984.91,1.16488874842465E-16,-159.337158203125,-99.3938446044922,1.70775874093848E-05,1.69664979291608
23990.87,1.75896066897015E-15,-147.547439575195,-87.6041259765625,1.70777510651706E-05,1.69666605203679
23996.83,4.869189732896E-16,-153.125427246094,-93.1821212768555,1.70779470434249E-05,1.69668552237862
24002.79,1.768984247974E-15,-147.522766113281,-87.5794448852539,1.70781438940852E-05,1.69670507939356
24008.75,1.11507233668817E-15,-149.526962280273,-89.5836563110352,1.70783954717983E-05,1.6967300735139
24014.71,5.58108543676402E-15,-142.532806396484,-82.5895004272461,1.70789797581744E-05,1.69678812207399
24020.67,6.76855658336232E-15,-141.695037841797,-81.7517242431641,1.7080057297979E-05,1.69689517511623
24026.63,5.89098362979712E-15,-142.298126220703,-82.3548049926758,1.70811618066875E-05,1.69700490750563
24032.59,2.12235325610285E-15,-146.731826782227,-86.7885131835938,1.70818609105218E-05,1.69707436312294
24038.55,1.38104761996753E-15,-148.597915649414,-88.6546020507813,1.7082166446969E-05,1.6971047180166
24044.51,5.63893839474379E-15,-142.488021850586,-82.5447158813477,1.70827788538895E-05,1.69716556033876
24050.47,3.30829228308479E-15,-144.803955078125,-84.8606491088867,1.70835593572396E-05,1.69724310295738
24056.44,6.30457179795485E-16,-152.003448486328,-92.0601272583008,1.70839029390832E-05,1.69727723764221
24062.39,1.21052844785178E-16,-159.170257568359,-99.226936340332,1.70839684719407E-05,1.69728374829891
24068.36,7.82557236789216E-16,-151.064834594727,-91.1215286254883,1.7084047293656E-05,1.69729157919702
24074.32,8.45365472438668E-16,-150.729553222656,-90.7862396240234,1.708418929609E-05,1.69730568706803
24080.28,1.18406793111111E-15,-149.266235351563,-89.3229217529297,1.70843663203373E-05,1.69732327433872
24086.24,2.91898667607408E-15,-145.347671508789,-85.4043655395508,1.70847241003952E-05,1.69735881960905
24092.2,2.52710757801348E-15,-145.973770141602,-86.0304489135742,1.70851991355195E-05,1.69740601411177
24098.16,6.3630063588486E-16,-151.96337890625,-92.0200653076172,1.70854750574774E-05,1.69743342682068
24104.12,7.21476662117008E-16,-151.417770385742,-91.4744644165039,1.70855934855213E-05,1.69744519258779
24110.08,2.96947414805497E-16,-155.273208618164,-95.3298873901367,1.70856822848568E-05,1.69745401475749
24116.04,5.78346449249996E-16,-152.378112792969,-92.4348068237305,1.70857586289014E-05,1.69746159950025
24122,2.50020984064273E-15,-146.020233154297,-86.0769195556641,1.7086027141085E-05,1.69748827605179
24127.96,4.66405973990428E-15,-143.312362670898,-83.3690414428711,1.70866519935152E-05,1.69755035482913
24133.92,1.92905285227122E-15,-147.146560668945,-87.2032470703125,1.70872268222481E-05,1.69760746377709
24139.88,1.35558915796234E-15,-148.678726196289,-88.7354049682617,1.70875132844959E-05,1.69763592365855
24145.84,1.32779575778841E-15,-148.768692016602,-88.8253707885742,1.70877473059707E-05,1.69765917357537
24151.8,1.85977645135911E-15,-147.305389404297,-87.3620758056641,1.70880252941077E-05,1.69768679155816
24157.76,1.94730735832612E-15,-147.105651855469,-87.1623382568359,1.70883571951353E-05,1.69771976575975
24163.72,2.58433336360516E-15,-145.876510620117,-85.9331970214844,1.70887523840125E-05,1.69775902757762
24169.68,1.87113547175007E-15,-147.278945922852,-87.3356323242188,1.70891409212904E-05,1.69779762856242
24175.64,7.3053142794303E-17,-161.363616943359,-101.420295715332,1.7089310460669E-05,1.69781447221514
24181.6,4.09704909998254E-16,-153.875289916992,-93.9319763183594,1.70893525446396E-05,1.69781865323663
24187.56,3.64101424565888E-16,-154.387771606445,-94.444465637207,1.70894200223582E-05,1.69782535711433
24193.53,3.6902145931587E-16,-154.329483032227,-94.3861694335938,1.70894839521392E-05,1.69783170850619
24199.49,6.78174435127706E-16,-151.686584472656,-91.7432708740234,1.70895752692997E-05,1.69784078082055
24205.45,4.09648881335064E-15,-143.875885009766,-83.9325714111328,1.70899914849864E-05,1.69788213164147
24211.41,3.2594232379779E-15,-144.868591308594,-84.9252777099609,1.70906329029356E-05,1.69794585619486
24217.37,4.84600377603783E-15,-143.14616394043,-83.2028503417969,1.70913396489224E-05,1.6980160710562
24223.33,4.48261668376896E-15,-143.484680175781,-83.5413665771484,1.7092153014076E-05,1.69809687847861
24229.29,5.63250637242163E-16,-152.492980957031,-92.5496673583984,1.70925929485977E-05,1.69814058575396
24235.25,3.56970245955305E-17,-164.473678588867,-104.530364990234,1.70926451512436E-05,1.6981457720608
24241.21,3.23336427262196E-16,-154.903457641602,-94.9601364135742,1.70926764538008E-05,1.69814888195424
24247.17,8.6535048164175E-16,-150.628082275391,-90.6847686767578,1.7092780089807E-05,1.69815917813977
24253.13,6.71011749867982E-17,-161.732696533203,-101.78938293457,1.709286138543E-05,1.69816725481938
24259.09,2.95337798661421E-16,-155.296813964844,-95.3534927368164,1.70928929741462E-05,1.69817039314258
24265.05,3.39504045617408E-16,-154.691543579102,-94.7482376098633,1.709294832239E-05,1.698175891963
24271.01,1.13398357370897E-15,-149.45393371582,-89.5106201171875,1.70930767866905E-05,1.69818865482719
24276.97,1.63227658352601E-15,-147.872055053711,-87.9287490844727,1.70933179572501E-05,1.69821261500203
24282.93,2.92224034600016E-16,-155.342834472656,-95.399528503418,1.7093485683798E-05,1.69822927855092
24288.89,4.85229027920771E-15,-143.140533447266,-83.1972198486328,1.70939341839833E-05,1.69827383682067
24294.85,1.61920449196865E-14,-137.906982421875,-77.9636688232422,1.70957687124556E-05,1.69845609630956
24300.81,8.04774496524866E-15,-140.943252563477,-80.9999465942383,1.7097881559013E-05,1.6986660065614
24306.77,1.25056800470702E-16,-159.028930664063,-99.0856094360352,1.70985936440705E-05,1.69873675185676
24312.73,3.9675542969538E-15,-144.014770507813,-84.0714569091797,1.70989503334131E-05,1.69877218876508
24318.7,5.51062460848092E-16,-152.587997436523,-92.6446762084961,1.70993441424099E-05,1.69881131349253
24324.66,9.8524878922035E-16,-150.064544677734,-90.121223449707,1.7099478033795E-05,1.69882461553488
24330.62,1.66505789896595E-16,-157.785705566406,-97.8423919677734,1.70995783770247E-05,1.6988345845847
24336.58,2.91963014357558E-15,-145.346725463867,-85.4034042358398,1.70998473327605E-05,1.69886130520294
24342.54,4.46080321125919E-15,-143.505874633789,-83.5625534057617,1.71004905179557E-05,1.69892520533134
24348.5,7.54065846801192E-15,-141.22590637207,-81.2825927734375,1.71015363618648E-05,1.69902910940216
24354.46,9.83892031551174E-16,-150.070526123047,-90.1272125244141,1.71022789349197E-05,1.69910288366486
24360.42,3.22538956728143E-15,-144.914184570313,-84.9708633422852,1.7102645713458E-05,1.69913932292974
24366.38,7.86835414601228E-16,-151.041168212891,-91.0978469848633,1.71029953140156E-05,1.6991740555708
24372.34,2.89557865092623E-16,-155.38264465332,-95.4393310546875,1.71030891030765E-05,1.69918337346723
24378.3,2.8830358663375E-15,-145.401504516602,-85.4581832885742,1.71033654461924E-05,1.69921082801799
24384.26,8.51412399545855E-15,-140.698593139648,-80.7552871704102,1.71043584639944E-05,1.69930948384142
24390.22,3.08943962560685E-15,-145.101196289063,-85.1578903198242,1.71053694062297E-05,1.69940992044836
24396.18,3.82328095109112E-17,-164.175643920898,-104.232322692871,1.71056418895501E-05,1.69943699153036
24402.14,2.17266394505108E-16,-156.630081176758,-96.6867599487305,1.71056641411964E-05,1.69943920222033
24408.1,1.00244231286221E-15,-149.989410400391,-90.0460891723633,1.71057704010986E-05,1.69944975908862
24414.06,1.6070703168225E-15,-147.939651489258,-87.996337890625,1.71059977372249E-05,1.69947234481941
24509.43,1.20936675784833E-15,-149.174423217773,-89.2311096191406,1.71099227475531E-05,1.6998622926382
24604.8,3.28138109277158E-16,-154.839431762695,-94.8961181640625,1.71120650473492E-05,1.70007512905462
24700.16,4.04732039290442E-15,-143.928329467773,-83.9850082397461,1.71181601748084E-05,1.70068067692819
24795.53,3.21277904428522E-15,-144.931198120117,-84.9878768920898,1.71282688968426E-05,1.70168497342129
24890.9,1.06090235855542E-16,-159.743240356445,-99.799934387207,1.71328880886467E-05,1.70214388782355
24986.27,3.80878229104079E-15,-144.192138671875,-84.2488250732422,1.71383350839353E-05,1.70268504408918
25081.63,3.46145270668785E-15,-144.607421875,-84.6641006469727,1.71484460048526E-05,1.70368955904023
25177,6.76762634081266E-16,-151.69563293457,-91.7523193359375,1.71541984761896E-05,1.70426106419893
25272.37,2.76870485057164E-16,-155.577239990234,-95.633918762207,1.71555238338776E-05,1.70439273782431
25367.74,7.95255914454174E-16,-150.994934082031,-91.0516204833984,1.71570137510706E-05,1.70454076035445
25463.1,1.69594746542619E-15,-147.705871582031,-87.762565612793,1.71604752377183E-05,1.70488465732672
25558.47,2.30185169887894E-15,-146.37922668457,-86.4359130859375,1.71660287696277E-05,1.70543639795251
25653.84,3.12783981826215E-15,-145.047561645508,-85.1042404174805,1.71735683806301E-05,1.70618545454576
25749.21,3.78983183206098E-15,-144.213806152344,-84.2704849243164,1.71831693924272E-05,1.70713931028
25844.57,3.3438239673463E-15,-144.757568359375,-84.8142547607422,1.71930645527183E-05,1.70812238952043
25939.94,3.01336153067192E-15,-145.209487915039,-85.2661743164063,1.72018778673905E-05,1.70899798793811
26035.31,1.29462534914637E-15,-148.878555297852,-88.9352416992188,1.72078476998397E-05,1.70959108781491
26130.68,1.73309748182267E-15,-147.611770629883,-87.66845703125,1.72120421556054E-05,1.71000780490356
26226.04,4.62420113459909E-15,-143.349639892578,-83.4063186645508,1.72208459144988E-05,1.71088245395938
26321.41,4.24810082222393E-15,-143.718048095703,-83.7747344970703,1.72331249996351E-05,1.71210237494437
26416.78,2.49198023993813E-15,-146.034561157227,-86.0912399291992,1.72424474806324E-05,1.71302855878254
26512.15,8.86100698001731E-16,-150.525161743164,-90.5818557739258,1.72471178508604E-05,1.71349255773568
26607.51,1.61335374689505E-17,-167.922698974609,-107.979393005371,1.72483650220019E-05,1.71361646356666
26702.88,7.71436342953772E-16,-151.126998901367,-91.1836853027344,1.72494536172728E-05,1.71372461496396
26798.25,1.35639955563723E-15,-148.676116943359,-88.7328109741211,1.72523944122838E-05,1.7140167814818
