Timestamp,10.04.2023:13:04:14,,,,
Scans in Average,6,,,,
Termination,10000,,,,
V_RMS(V),0.553909913,,,,
V_DC (V),0.546626599,,,,
RMS_Noise %,18.40850752,,,,
Frequency (Hz), Mag^2 (V^2 / Hz), PSD (dBV^2 / Hz), RIN (dBc / Hz), Integrated Volts RMS, Integrated RIN (%RMS) 
1554871,2.24E-15,-146.5026245,-141.2009888,0.099985374,18.4085043
1556397,1.46E-15,-148.3586121,-143.0569611,0.099985374,18.40850431
1557922,3.53E-15,-144.5161133,-139.2144775,0.099985374,18.40850431
1559448,2.36E-15,-146.2658539,-140.9642029,0.099985374,18.40850431
1560974,2.61E-15,-145.8257599,-140.5241089,0.099985374,18.40850432
1562500,2.38E-15,-146.2403107,-140.9386749,0.099985374,18.40850432
1564026,2.55E-15,-145.9391327,-140.6374969,0.099985374,18.40850432
1565552,1.96E-15,-147.0835571,-141.7819214,0.099985374,18.40850433
1567078,2.28E-15,-146.4128113,-141.1111603,0.099985374,18.40850433
1568604,2.62E-15,-145.8112946,-140.5096588,0.099985374,18.40850433
1570129,3.12E-15,-145.0637665,-139.7621307,0.099985374,18.40850434
1571655,3.01E-15,-145.2094574,-139.9078217,0.099985374,18.40850434
1573181,3.55E-15,-144.500061,-139.1984253,0.099985374,18.40850435
1574707,2.54E-15,-145.9585571,-140.6569214,0.099985374,18.40850435
1576233,1.92E-15,-147.1557159,-141.8540802,0.099985374,18.40850435
1577759,2.76E-15,-145.5937958,-140.29216,0.099985374,18.40850436
1579285,2.01E-15,-146.9769897,-141.675354,0.099985375,18.40850436
1580811,1.42E-15,-148.4740143,-143.1723785,0.099985375,18.40850436
1582336,2.10E-15,-146.7703247,-141.468689,0.099985375,18.40850437
1583862,2.24E-15,-146.4918823,-141.1902466,0.099985375,18.40850437
1585388,1.10E-15,-149.5943909,-144.2927551,0.099985375,18.40850437
1586914,1.77E-15,-147.5220032,-142.2203674,0.099985375,18.40850437
1588440,1.82E-15,-147.4085846,-142.1069336,0.099985375,18.40850437
1589966,1.81E-15,-147.4326172,-142.1309662,0.099985375,18.40850438
1591492,2.59E-15,-145.8647614,-140.5631256,0.099985375,18.40850438
1593018,1.71E-15,-147.6600647,-142.3584137,0.099985375,18.40850438
1594544,1.66E-15,-147.8042755,-142.5026398,0.099985375,18.40850439
1596069,9.99E-16,-150.0043335,-144.7026978,0.099985375,18.40850439
1597595,1.61E-15,-147.9406891,-142.6390533,0.099985375,18.40850439
1599121,3.57E-15,-144.4771576,-139.1755219,0.099985375,18.40850439
1600647,3.97E-15,-144.0123444,-138.7107086,0.099985375,18.4085044
1602173,2.99E-15,-145.2446747,-139.9430237,0.099985375,18.4085044
1603699,2.41E-15,-146.1772308,-140.8755951,0.099985375,18.40850441
1605225,2.57E-15,-145.9038086,-140.6021729,0.099985375,18.40850441
1606751,2.70E-15,-145.6922913,-140.3906403,0.099985375,18.40850441
1608276,2.88E-15,-145.4024506,-140.1008148,0.099985375,18.40850442
1609802,3.12E-15,-145.0618439,-139.7602081,0.099985375,18.40850442
1611328,1.96E-15,-147.0786896,-141.7770538,0.099985375,18.40850443
1612854,1.59E-15,-147.9954529,-142.6938171,0.099985375,18.40850443
1614380,1.39E-15,-148.5809937,-143.2793579,0.099985375,18.40850443
1615906,1.22E-15,-149.1237335,-143.8220825,0.099985375,18.40850443
1617432,1.84E-15,-147.3579865,-142.0563507,0.099985375,18.40850443
1618958,1.32E-15,-148.8106079,-143.5089569,0.099985375,18.40850444
1620483,1.75E-15,-147.5592499,-142.2576141,0.099985375,18.40850444
1622009,1.41E-15,-148.5106659,-143.2090149,0.099985375,18.40850444
1623535,1.28E-15,-148.9204865,-143.6188507,0.099985375,18.40850444
1625061,2.01E-15,-146.9648743,-141.6632385,0.099985375,18.40850445
1626587,3.59E-15,-144.4508057,-139.1491547,0.099985375,18.40850445
1628113,4.18E-15,-143.7926025,-138.4909668,0.099985375,18.40850445
1629639,4.46E-15,-143.5051575,-138.2035217,0.099985375,18.40850446
1631165,3.56E-15,-144.4810791,-139.1794281,0.099985375,18.40850447
1632690,2.88E-15,-145.4101868,-140.108551,0.099985375,18.40850447
1634216,2.59E-15,-145.865097,-140.563446,0.099985375,18.40850447
1635742,1.35E-15,-148.7016602,-143.4000092,0.099985375,18.40850448
1637268,2.38E-15,-146.233429,-140.9317932,0.099985375,18.40850448
1638794,2.37E-15,-146.2604828,-140.958847,0.099985375,18.40850448
1640320,2.70E-15,-145.6889954,-140.3873596,0.099985375,18.40850449
1641846,2.86E-15,-145.4387512,-140.1371002,0.099985375,18.40850449
1643372,2.24E-15,-146.4911346,-141.1894989,0.099985375,18.40850449
1644898,2.62E-15,-145.8094025,-140.5077667,0.099985375,18.4085045
1646423,3.43E-15,-144.6483917,-139.3467407,0.099985375,18.4085045
1647949,3.30E-15,-144.8122559,-139.5106049,0.099985375,18.40850451
1649475,2.95E-15,-145.3010712,-139.9994202,0.099985375,18.40850451
1651001,2.39E-15,-146.2085266,-140.9068909,0.099985375,18.40850452
1652527,2.65E-15,-145.7745667,-140.4729156,0.099985375,18.40850452
1654053,2.07E-15,-146.8388824,-141.5372314,0.099985375,18.40850452
1655579,1.94E-15,-147.1300659,-141.8284302,0.099985375,18.40850452
1657105,2.45E-15,-146.1030884,-140.8014374,0.099985375,18.40850453
1658630,2.90E-15,-145.3828583,-140.0812073,0.099985375,18.40850453
1660156,2.38E-15,-146.2374725,-140.9358368,0.099985375,18.40850454
1661682,3.02E-15,-145.203125,-139.9014893,0.099985375,18.40850454
1663208,3.48E-15,-144.5830994,-139.2814484,0.099985376,18.40850454
1664734,3.05E-15,-145.1530914,-139.8514557,0.099985376,18.40850455
1666260,2.41E-15,-146.1716156,-140.8699799,0.099985376,18.40850455
1667786,2.75E-15,-145.6109467,-140.3093109,0.099985376,18.40850456
1669312,2.98E-15,-145.2581024,-139.9564667,0.099985376,18.40850456
1670837,2.71E-15,-145.6693115,-140.3676605,0.099985376,18.40850456
1672363,2.49E-15,-146.0344086,-140.7327728,0.099985376,18.40850457
1673889,2.83E-15,-145.4770813,-140.1754303,0.099985376,18.40850457
1675415,3.81E-15,-144.1931152,-138.8914795,0.099985376,18.40850458
1676941,1.64E-15,-147.8532104,-142.5515747,0.099985376,18.40850458
1678467,2.27E-15,-146.4479218,-141.146286,0.099985376,18.40850458
1679993,2.12E-15,-146.7340088,-141.432373,0.099985376,18.40850459
1681519,1.77E-15,-147.5227203,-142.2210693,0.099985376,18.40850459
1683044,2.53E-15,-145.9723663,-140.6707306,0.099985376,18.40850459
1684570,2.68E-15,-145.7215271,-140.4198914,0.099985376,18.4085046
1686096,2.40E-15,-146.1995392,-140.8979034,0.099985376,18.4085046
1687622,2.15E-15,-146.6661224,-141.3644714,0.099985376,18.4085046
1689148,2.22E-15,-146.5351105,-141.2334747,0.099985376,18.4085046
1690674,2.41E-15,-146.1723328,-140.870697,0.099985376,18.40850461
1692200,2.31E-15,-146.3721161,-141.0704651,0.099985376,18.40850461
1693726,1.52E-15,-148.1948853,-142.8932343,0.099985376,18.40850461
1695252,2.28E-15,-146.4230347,-141.1213989,0.099985376,18.40850462
1696777,3.05E-15,-145.1562042,-139.8545685,0.099985376,18.40850462
1698303,2.90E-15,-145.3788757,-140.07724,0.099985376,18.40850462
1699829,3.01E-15,-145.2167358,-139.9150848,0.099985376,18.40850463
1701355,3.48E-15,-144.5848389,-139.2832031,0.099985376,18.40850463
1702881,2.75E-15,-145.6049957,-140.30336,0.099985376,18.40850464
1704407,2.59E-15,-145.8626556,-140.5610199,0.099985376,18.40850464
1705933,2.54E-15,-145.9536438,-140.6520081,0.099985376,18.40850465
1707459,2.65E-15,-145.7613373,-140.4596863,0.099985376,18.40850465
1708984,3.27E-15,-144.8506165,-139.5489655,0.099985376,18.40850465
1710510,3.44E-15,-144.6313324,-139.3296814,0.099985376,18.40850466
1712036,3.45E-15,-144.6215057,-139.31987,0.099985376,18.40850466
1713562,2.96E-15,-145.2903137,-139.988678,0.099985376,18.40850467
1715088,3.39E-15,-144.693985,-139.3923492,0.099985376,18.40850467
1716614,2.01E-15,-146.9625702,-141.6609192,0.099985376,18.40850468
1718140,1.84E-15,-147.3423157,-142.0406647,0.099985376,18.40850468
1719666,2.16E-15,-146.6562958,-141.3546448,0.099985376,18.40850468
1721191,2.05E-15,-146.8736877,-141.572052,0.099985376,18.40850468
1722717,1.85E-15,-147.3387604,-142.0371246,0.099985376,18.40850469
1724243,1.95E-15,-147.0891113,-141.7874756,0.099985376,18.40850469
1725769,2.04E-15,-146.904953,-141.603302,0.099985376,18.40850469
1727295,1.36E-15,-148.6603241,-143.3586884,0.099985376,18.40850469
1728821,2.43E-15,-146.1427917,-140.8411407,0.099985376,18.4085047
1730347,2.31E-15,-146.3647156,-141.0630798,0.099985376,18.4085047
1731873,2.77E-15,-145.579895,-140.2782593,0.099985376,18.4085047
1733399,4.15E-15,-143.817215,-138.515564,0.099985376,18.40850471
1734924,3.62E-15,-144.4148712,-139.1132202,0.099985376,18.40850471
1736450,2.88E-15,-145.4116974,-140.1100464,0.099985376,18.40850472
1737976,3.27E-15,-144.8490753,-139.5474243,0.099985376,18.40850472
1739502,3.18E-15,-144.9801636,-139.6785278,0.099985377,18.40850473
1741028,2.42E-15,-146.1590271,-140.8573914,0.099985377,18.40850473
1742554,1.70E-15,-147.6925049,-142.3908539,0.099985377,18.40850473
1744080,3.77E-15,-144.2384338,-138.9367981,0.099985377,18.40850474
1745606,3.16E-15,-145.0016632,-139.7000275,0.099985377,18.40850474
1747131,2.28E-15,-146.4241333,-141.1224976,0.099985377,18.40850475
1748657,2.04E-15,-146.8971558,-141.59552,0.099985377,18.40850475
1750183,2.65E-15,-145.7641144,-140.4624786,0.099985377,18.40850475
1751709,3.42E-15,-144.6545258,-139.3528748,0.099985377,18.40850476
1753235,3.27E-15,-144.8550415,-139.5534058,0.099985377,18.40850476
1754761,3.23E-15,-144.9069824,-139.6053314,0.099985377,18.40850477
1756287,4.40E-15,-143.561142,-138.2595062,0.099985377,18.40850477
1757813,3.64E-15,-144.3920288,-139.0903931,0.099985377,18.40850478
1759338,1.97E-15,-147.0518341,-141.7501984,0.099985377,18.40850478
1760864,1.90E-15,-147.2216949,-141.9200592,0.099985377,18.40850478
1762390,1.91E-15,-147.1912842,-141.8896484,0.099985377,18.40850479
1763916,2.73E-15,-145.6434326,-140.3417816,0.099985377,18.40850479
1765442,2.67E-15,-145.7272949,-140.4256592,0.099985377,18.40850479
1766968,2.89E-15,-145.3866425,-140.0849915,0.099985377,18.4085048
1768494,1.82E-15,-147.4022369,-142.1006012,0.099985377,18.4085048
1770020,1.51E-15,-148.2057953,-142.9041443,0.099985377,18.4085048
1771545,1.82E-15,-147.3884583,-142.0868225,0.099985377,18.40850481
1773071,1.95E-15,-147.101593,-141.7999573,0.099985377,18.40850481
1774597,2.18E-15,-146.6064606,-141.3048096,0.099985377,18.40850481
1776123,1.81E-15,-147.4281769,-142.1265411,0.099985377,18.40850481
1777649,1.36E-15,-148.6659851,-143.3643494,0.099985377,18.40850482
1779175,1.45E-15,-148.397644,-143.095993,0.099985377,18.40850482
1780701,1.41E-15,-148.520401,-143.2187653,0.099985377,18.40850482
1782227,1.85E-15,-147.3256378,-142.0239868,0.099985377,18.40850482
1783753,1.38E-15,-148.6114502,-143.3098145,0.099985377,18.40850483
1785278,1.59E-15,-147.9958649,-142.6942139,0.099985377,18.40850483
1786804,1.77E-15,-147.524231,-142.2225952,0.099985377,18.40850483
1788330,1.71E-15,-147.6809845,-142.3793488,0.099985377,18.40850483
1789856,1.96E-15,-147.0857697,-141.7841339,0.099985377,18.40850483
1791382,1.81E-15,-147.4152832,-142.1136475,0.099985377,18.40850484
1792908,2.37E-15,-146.2470551,-140.9454193,0.099985377,18.40850484
1794434,2.29E-15,-146.40802,-141.1063843,0.099985377,18.40850484
1795960,1.27E-15,-148.9703522,-143.6687164,0.099985377,18.40850485
1797485,2.41E-15,-146.1738892,-140.8722382,0.099985377,18.40850485
1799011,1.62E-15,-147.9128265,-142.6111755,0.099985377,18.40850485
1800537,2.44E-15,-146.133194,-140.8315582,0.099985377,18.40850485
1802063,2.14E-15,-146.6932831,-141.3916473,0.099985377,18.40850486
1803589,1.29E-15,-148.8813477,-143.5797119,0.099985377,18.40850486
1805115,1.74E-15,-147.5922699,-142.2906342,0.099985377,18.40850486
1806641,2.66E-15,-145.7501068,-140.4484711,0.099985377,18.40850487
1808167,3.38E-15,-144.7110596,-139.4094238,0.099985377,18.40850487
1809692,4.45E-15,-143.5177002,-138.2160645,0.099985377,18.40850487
1811218,3.56E-15,-144.4896088,-139.1879578,0.099985377,18.40850488
1812744,2.57E-15,-145.900528,-140.598877,0.099985377,18.40850488
1814270,1.65E-15,-147.8305359,-142.5288849,0.099985377,18.40850489
1815796,2.45E-15,-146.1079254,-140.8062897,0.099985377,18.40850489
1817322,2.23E-15,-146.5096893,-141.2080536,0.099985377,18.40850489
1818848,2.05E-15,-146.8782349,-141.5765991,0.099985377,18.4085049
1820374,1.97E-15,-147.0533295,-141.7516785,0.099985377,18.4085049
1821899,2.07E-15,-146.8327942,-141.5311584,0.099985377,18.4085049
1823425,2.92E-15,-145.3400421,-140.0384064,0.099985377,18.40850491
1824951,2.49E-15,-146.0411072,-140.7394562,0.099985377,18.40850491
1826477,1.79E-15,-147.4636688,-142.1620331,0.099985378,18.40850491
1828003,2.24E-15,-146.492569,-141.1909332,0.099985378,18.40850492
1829529,3.80E-15,-144.2007599,-138.8991241,0.099985378,18.40850492
1831055,1.81E-15,-147.4185181,-142.1168671,0.099985378,18.40850492
1832581,2.69E-15,-145.7008514,-140.3992157,0.099985378,18.40850493
1834107,2.12E-15,-146.733429,-141.4317932,0.099985378,18.40850493
1835632,1.65E-15,-147.8365173,-142.5348663,0.099985378,18.40850493
1837158,1.57E-15,-148.0332489,-142.7316132,0.099985378,18.40850494
1838684,2.85E-15,-145.4512787,-140.1496429,0.099985378,18.40850494
1840210,2.12E-15,-146.7323303,-141.4306946,0.099985378,18.40850494
1841736,2.08E-15,-146.8260193,-141.5243683,0.099985378,18.40850495
1843262,2.04E-15,-146.9066315,-141.6049957,0.099985378,18.40850495
1844788,2.90E-15,-145.3704071,-140.0687561,0.099985378,18.40850495
1846314,2.51E-15,-145.9975739,-140.6959381,0.099985378,18.40850496
1847839,2.89E-15,-145.3952942,-140.0936584,0.099985378,18.40850496
1849365,1.88E-15,-147.2555847,-141.953949,0.099985378,18.40850496
1850891,1.92E-15,-147.1703339,-141.8686829,0.099985378,18.40850497
1852417,1.87E-15,-147.2844543,-141.9828186,0.099985378,18.40850497
1853943,1.23E-15,-149.1054382,-143.8038025,0.099985378,18.40850497
1855469,1.45E-15,-148.3778229,-143.0761719,0.099985378,18.40850497
1856995,1.80E-15,-147.4514008,-142.1497498,0.099985378,18.40850497
1858521,1.32E-15,-148.7812195,-143.4795837,0.099985378,18.40850498
1860046,1.50E-15,-148.2511139,-142.9494781,0.099985378,18.40850498
1861572,2.18E-15,-146.6144867,-141.3128357,0.099985378,18.40850498
1863098,2.19E-15,-146.5866699,-141.2850189,0.099985378,18.40850498
1864624,2.35E-15,-146.2945557,-140.9929199,0.099985378,18.40850499
1866150,3.10E-15,-145.0864105,-139.7847595,0.099985378,18.40850499
1867676,2.25E-15,-146.4690399,-141.1673889,0.099985378,18.40850499
1869202,3.06E-15,-145.1402893,-139.8386536,0.099985378,18.408505
1870728,4.24E-15,-143.730957,-138.4293213,0.099985378,18.408505
1872253,3.45E-15,-144.6198425,-139.3181915,0.099985378,18.40850501
1873779,2.12E-15,-146.7305145,-141.4288788,0.099985378,18.40850501
1875305,2.87E-15,-145.4195404,-140.1179047,0.099985378,18.40850502
1876831,2.56E-15,-145.9173889,-140.6157379,0.099985378,18.40850502
1878357,2.53E-15,-145.9656372,-140.6640015,0.099985378,18.40850502
1879883,2.12E-15,-146.7270508,-141.425415,0.099985378,18.40850503
1881409,2.07E-15,-146.8381348,-141.536499,0.099985378,18.40850503
1882935,2.75E-15,-145.6078339,-140.3061981,0.099985378,18.40850503
1884461,3.17E-15,-144.996048,-139.6944122,0.099985378,18.40850504
1885986,3.35E-15,-144.7490692,-139.4474182,0.099985378,18.40850504
1887512,2.58E-15,-145.8916473,-140.5899963,0.099985378,18.40850505
1889038,2.70E-15,-145.6807861,-140.3791504,0.099985378,18.40850505
1890564,2.24E-15,-146.5050354,-141.2033997,0.099985378,18.40850505
1892090,2.68E-15,-145.7128143,-140.4111786,0.099985378,18.40850506
1893616,2.41E-15,-146.1737518,-140.8721161,0.099985378,18.40850506
1895142,2.28E-15,-146.4131622,-141.1115265,0.099985378,18.40850506
1896668,3.58E-15,-144.4600677,-139.158432,0.099985378,18.40850507
1898193,2.80E-15,-145.5215454,-140.2198944,0.099985378,18.40850507
1899719,2.37E-15,-146.2540131,-140.9523773,0.099985378,18.40850508
1901245,2.28E-15,-146.4282837,-141.1266327,0.099985378,18.40850508
1902771,2.42E-15,-146.1605988,-140.858963,0.099985378,18.40850508
1904297,1.90E-15,-147.2224121,-141.9207764,0.099985378,18.40850509
1905823,2.04E-15,-146.9082489,-141.6066132,0.099985378,18.40850509
1907349,3.05E-15,-145.154953,-139.853302,0.099985378,18.40850509
1908875,3.25E-15,-144.875473,-139.5738373,0.099985379,18.4085051
1910400,2.44E-15,-146.1222229,-140.8205719,0.099985379,18.4085051
1911926,2.26E-15,-146.452179,-141.1505432,0.099985379,18.4085051
1913452,2.11E-15,-146.7509918,-141.4493408,0.099985379,18.40850511
1914978,2.37E-15,-146.2506561,-140.9490051,0.099985379,18.40850511
1916504,3.48E-15,-144.5805969,-139.2789612,0.099985379,18.40850511
1918030,2.77E-15,-145.5694122,-140.2677765,0.099985379,18.40850512
1919556,2.30E-15,-146.3825989,-141.0809631,0.099985379,18.40850512
1921082,2.64E-15,-145.781723,-140.4800873,0.099985379,18.40850513
1922607,1.81E-15,-147.4269867,-142.1253357,0.099985379,18.40850513
1924133,2.29E-15,-146.3932648,-141.091629,0.099985379,18.40850513
1925659,3.25E-15,-144.8823395,-139.5807037,0.099985379,18.40850514
1927185,4.57E-15,-143.3964996,-138.0948639,0.099985379,18.40850514
1928711,3.41E-15,-144.6750031,-139.3733673,0.099985379,18.40850515
1930237,2.47E-15,-146.0722351,-140.7705994,0.099985379,18.40850515
1931763,2.57E-15,-145.8987274,-140.5970764,0.099985379,18.40850515
1933289,2.56E-15,-145.925705,-140.624054,0.099985379,18.40850516
1934815,3.05E-15,-145.1534424,-139.8518066,0.099985379,18.40850516
1936340,4.22E-15,-143.7425079,-138.4408569,0.099985379,18.40850517
1937866,3.95E-15,-144.0375977,-138.7359619,0.099985379,18.40850517
1939392,3.00E-15,-145.2345276,-139.9328918,0.099985379,18.40850518
1940918,3.92E-15,-144.0721588,-138.7705231,0.099985379,18.40850518
1942444,3.32E-15,-144.7949829,-139.4933472,0.099985379,18.40850519
1943970,2.61E-15,-145.828598,-140.5269623,0.099985379,18.40850519
1945496,2.87E-15,-145.4254303,-140.1237946,0.099985379,18.4085052
1947022,2.52E-15,-145.9800262,-140.6783905,0.099985379,18.4085052
1948547,2.98E-15,-145.256012,-139.9543762,0.099985379,18.4085052
1950073,2.65E-15,-145.7642212,-140.4625854,0.099985379,18.40850521
1951599,2.00E-15,-146.9989624,-141.6973267,0.099985379,18.40850521
1953125,3.72E-15,-144.2896576,-138.9880219,0.099985379,18.40850521
1954651,3.33E-15,-144.7756042,-139.4739685,0.099985379,18.40850522
1956177,2.82E-15,-145.4926758,-140.19104,0.099985379,18.40850522
1957703,2.34E-15,-146.307312,-141.0056763,0.099985379,18.40850523
1959229,2.69E-15,-145.7083282,-140.4066925,0.099985379,18.40850523
1960754,2.00E-15,-146.9904327,-141.688797,0.099985379,18.40850523
1962280,2.29E-15,-146.3922729,-141.0906372,0.099985379,18.40850524
1963806,1.81E-15,-147.4265747,-142.124939,0.099985379,18.40850524
1965332,2.80E-15,-145.5270691,-140.2254181,0.099985379,18.40850524
1966858,3.96E-15,-144.0211334,-138.7194977,0.099985379,18.40850525
1968384,2.72E-15,-145.6522369,-140.3506012,0.099985379,18.40850525
1969910,2.14E-15,-146.6929626,-141.3913269,0.099985379,18.40850526
1971436,2.24E-15,-146.492218,-141.1905823,0.099985379,18.40850526
1972961,2.55E-15,-145.9413757,-140.63974,0.099985379,18.40850526
1974487,2.60E-15,-145.8466949,-140.5450592,0.099985379,18.40850527
1976013,2.35E-15,-146.2877655,-140.9861298,0.099985379,18.40850527
1977539,3.12E-15,-145.0525665,-139.7509308,0.099985379,18.40850527
1979065,2.36E-15,-146.2775726,-140.9759369,0.099985379,18.40850528
1980591,2.85E-15,-145.4498291,-140.1481934,0.09998538,18.40850528
1982117,2.44E-15,-146.1316376,-140.8300018,0.09998538,18.40850528
1983643,2.22E-15,-146.5406799,-141.2390442,0.09998538,18.40850529
1985169,2.57E-15,-145.9083252,-140.6066895,0.09998538,18.40850529
1986694,3.00E-15,-145.2247925,-139.9231415,0.09998538,18.4085053
1988220,3.50E-15,-144.5539093,-139.2522736,0.09998538,18.4085053
1989746,3.99E-15,-143.9911041,-138.6894684,0.09998538,18.4085053
1991272,3.40E-15,-144.6890869,-139.3874512,0.09998538,18.40850531
1992798,3.74E-15,-144.2707825,-138.9691467,0.09998538,18.40850532
1994324,3.30E-15,-144.8121796,-139.5105438,0.09998538,18.40850532
1995850,2.93E-15,-145.32901,-140.027359,0.09998538,18.40850532
1997376,2.91E-15,-145.3604736,-140.0588226,0.09998538,18.40850533
1998901,2.24E-15,-146.5007782,-141.1991425,0.09998538,18.40850533
2000427,2.47E-15,-146.0696869,-140.7680359,0.09998538,18.40850534
2001953,1.75E-15,-147.5804749,-142.2788391,0.09998538,18.40850534
2003479,1.85E-15,-147.319397,-142.0177612,0.09998538,18.40850534
2005005,2.10E-15,-146.784317,-141.4826813,0.09998538,18.40850534
2006531,2.80E-15,-145.5262299,-140.2245941,0.09998538,18.40850535
2008057,2.49E-15,-146.0325928,-140.730957,0.09998538,18.40850535
2009583,3.28E-15,-144.8420105,-139.5403748,0.09998538,18.40850535
2011108,2.05E-15,-146.8856812,-141.5840302,0.09998538,18.40850536
2012634,2.14E-15,-146.699707,-141.3980713,0.09998538,18.40850536
2014160,2.29E-15,-146.3938446,-141.0922089,0.09998538,18.40850536
2015686,2.00E-15,-146.9871521,-141.6855164,0.09998538,18.40850537
2017212,2.78E-15,-145.5576477,-140.2559967,0.09998538,18.40850537
2018738,2.89E-15,-145.397171,-140.09552,0.09998538,18.40850538
2020264,4.15E-15,-143.8164825,-138.5148468,0.09998538,18.40850538
2021790,2.96E-15,-145.2829285,-139.9812927,0.09998538,18.40850539
2023315,2.58E-15,-145.8827057,-140.5810699,0.09998538,18.40850539
2024841,1.93E-15,-147.1381226,-141.8364868,0.09998538,18.40850539
2026367,2.44E-15,-146.1324005,-140.8307648,0.09998538,18.4085054
2027893,2.69E-15,-145.6998138,-140.3981781,0.09998538,18.4085054
2029419,2.47E-15,-146.067749,-140.7661133,0.09998538,18.4085054
2030945,2.95E-15,-145.296463,-139.9948273,0.09998538,18.40850541
2032471,3.25E-15,-144.8847351,-139.5830994,0.09998538,18.40850541
2033997,3.57E-15,-144.4768829,-139.1752472,0.09998538,18.40850542
2035523,2.74E-15,-145.6293182,-140.3276825,0.09998538,18.40850542
2037048,1.34E-15,-148.7311859,-143.4295502,0.09998538,18.40850542
2038574,1.23E-15,-149.0894012,-143.7877655,0.09998538,18.40850542
2040100,1.38E-15,-148.5973816,-143.2957306,0.09998538,18.40850543
2041626,1.65E-15,-147.8367767,-142.5351257,0.09998538,18.40850543
2043152,3.11E-15,-145.0705872,-139.7689514,0.09998538,18.40850543
2044678,1.89E-15,-147.2297821,-141.9281464,0.09998538,18.40850544
2046204,2.47E-15,-146.0717773,-140.7701263,0.09998538,18.40850544
2047730,2.05E-15,-146.8894043,-141.5877533,0.09998538,18.40850544
2049255,3.28E-15,-144.840271,-139.5386353,0.09998538,18.40850545
2050781,2.83E-15,-145.478302,-140.1766663,0.09998538,18.40850545
2052307,2.98E-15,-145.2532959,-139.9516602,0.09998538,18.40850545
2053833,3.44E-15,-144.6362,-139.3345642,0.09998538,18.40850546
2055359,2.02E-15,-146.9503174,-141.6486664,0.09998538,18.40850546
2056885,2.08E-15,-146.8160706,-141.5144348,0.099985381,18.40850546
2058411,1.82E-15,-147.4102478,-142.1086121,0.099985381,18.40850547
2059937,1.90E-15,-147.2030334,-141.9013977,0.099985381,18.40850547
2061462,1.88E-15,-147.2669678,-141.965332,0.099985381,18.40850547
2062988,1.77E-15,-147.5184021,-142.2167664,0.099985381,18.40850548
2064514,1.72E-15,-147.6445007,-142.3428497,0.099985381,18.40850548
2066040,1.96E-15,-147.0831146,-141.7814789,0.099985381,18.40850548
2067566,2.97E-15,-145.2672424,-139.9655914,0.099985381,18.40850548
2069092,2.37E-15,-146.2605743,-140.9589233,0.099985381,18.40850549
2070618,1.97E-15,-147.0450134,-141.7433777,0.099985381,18.40850549
2072144,2.45E-15,-146.1083527,-140.8067017,0.099985381,18.40850549
2073669,2.09E-15,-146.8025208,-141.5008698,0.099985381,18.4085055
2075195,1.39E-15,-148.5654755,-143.2638397,0.099985381,18.4085055
2076721,1.42E-15,-148.474411,-143.1727753,0.099985381,18.4085055
2078247,2.04E-15,-146.8952637,-141.5936279,0.099985381,18.4085055
2079773,2.56E-15,-145.9170532,-140.6154175,0.099985381,18.40850551
2081299,1.53E-15,-148.1419373,-142.8402863,0.099985381,18.40850551
2082825,3.77E-15,-144.2327271,-138.9310913,0.099985381,18.40850551
2084351,2.75E-15,-145.609314,-140.307663,0.099985381,18.40850552
2085877,2.61E-15,-145.827713,-140.5260773,0.099985381,18.40850552
2087402,3.21E-15,-144.9372864,-139.6356506,0.099985381,18.40850553
2088928,2.01E-15,-146.9681244,-141.6664886,0.099985381,18.40850553
2090454,2.25E-15,-146.4812469,-141.1795959,0.099985381,18.40850553
2091980,1.67E-15,-147.7814789,-142.4798279,0.099985381,18.40850554
2093506,1.70E-15,-147.7064972,-142.4048615,0.099985381,18.40850554
2095032,1.76E-15,-147.5494537,-142.2478027,0.099985381,18.40850554
2096558,2.00E-15,-147.0005035,-141.6988678,0.099985381,18.40850554
2098084,2.48E-15,-146.0626373,-140.7610016,0.099985381,18.40850555
2099610,1.99E-15,-147.0021362,-141.7005005,0.099985381,18.40850555
2101135,3.00E-15,-145.2325439,-139.9309082,0.099985381,18.40850555
2102661,3.31E-15,-144.8070221,-139.5053864,0.099985381,18.40850556
2104187,3.11E-15,-145.0745087,-139.7728729,0.099985381,18.40850556
2105713,3.68E-15,-144.3438721,-139.0422363,0.099985381,18.40850557
2107239,3.43E-15,-144.6410522,-139.3394165,0.099985381,18.40850557
2108765,2.51E-15,-146.0015717,-140.6999359,0.099985381,18.40850558
2110291,1.64E-15,-147.8487701,-142.5471344,0.099985381,18.40850558
2111817,1.35E-15,-148.7055664,-143.4039307,0.099985381,18.40850558
2113342,2.34E-15,-146.304245,-141.0026093,0.099985381,18.40850558
2114868,1.61E-15,-147.9425964,-142.6409607,0.099985381,18.40850559
2116394,2.05E-15,-146.8748627,-141.5732269,0.099985381,18.40850559
2117920,2.67E-15,-145.7280121,-140.4263763,0.099985381,18.40850559
2119446,3.07E-15,-145.1292267,-139.8275909,0.099985381,18.4085056
2120972,2.62E-15,-145.8100433,-140.5083923,0.099985381,18.4085056
2122498,1.40E-15,-148.5394897,-143.237854,0.099985381,18.4085056
2124024,2.80E-15,-145.5360718,-140.234436,0.099985381,18.40850561
2125549,3.65E-15,-144.3775177,-139.075882,0.099985381,18.40850561
